case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp,target_utilization_bin,full_ratio,process_flow_type,target_demand,target_utilization,target_area,n_stops,n_receives,target_rank,gate_demand,rmg_demand,n_deliveries,rmg_utilization,mt_utilization,has_hazardous,target_rank_group,gate_utilization,has_reefer,primary_target_area,vc_utilization,target_demand_bin,vc_demand,mt_demand,n_containers,visit_complexity
case_5176,RMG_receive,T25,2026-04-23 06:43:00,2026-04-23 06:56:00,2026-04-23 07:33:00,high,1.0,receive,5.0,0.6917,T24,1,1,3.0,70.0,77.33,0,0.5633,0.8683,0,top_3,0.5817,0,T24,0.3533,medium,4.33,6.0,1,5
case_5194,Gate In,Res.GateIn,2026-04-23 06:56:00,2026-04-23 06:56:00,2026-04-23 06:56:00,medium,0.0,delivery,4.67,0.6133,T27,1,0,10.0,98.67,62.33,1,0.5833,0.7467,0,mid,0.59,0,T27,0.4533,medium,10.33,18.67,1,3
case_5195,Gate In,Res.GateIn,2026-04-23 06:56:00,2026-04-23 06:56:00,2026-04-23 06:56:00,medium,1.0,receive,4.1,0.6358,T21,1,1,2.0,65.3,64.4,0,0.5315,0.8358,0,top_3,0.5658,0,T21,0.42,low,7.1,11.7,1,5
case_5195,HO2_delivery,HO2,2026-04-23 06:56:00,2026-04-23 06:56:00,2026-04-23 07:03:00,medium,1.0,receive,4.1,0.6358,T21,1,1,2.0,65.3,64.4,0,0.5315,0.8358,0,top_3,0.5658,0,T21,0.42,low,7.1,11.7,1,5
case_5146,Gate Out,Res.GateOut,2026-04-23 06:36:00,2026-04-23 06:57:00,2026-04-23 06:57:00,high,0.0,delivery,10.8,0.671,T15,1,0,5.0,163.0,98.8,1,0.59,0.761,0,mid,0.6,0,T15,0.469,high,12.6,29.0,1,2
case_5147,Gate Out,Res.GateOut,2026-04-23 06:52:00,2026-04-23 06:57:00,2026-04-23 06:57:00,very_high,1.0,receive,8.0,0.773,T23,1,1,3.0,212.8,139.6,0,0.583,0.797,0,top_3,0.6165,0,T23,0.58,high,31.0,34.0,1,5
case_5152,Gate Out,Res.GateOut,2026-04-23 06:52:00,2026-04-23 06:57:00,2026-04-23 06:57:00,high,1.0,receive,2.83,0.7129,T14,1,2,3.0,36.5,30.83,0,0.5829,0.7435,0,top_3,0.5829,0,T14,0.4065,low,4.58,9.92,2,9
case_5160,Gate Out,Res.GateOut,2026-04-23 06:48:00,2026-04-23 06:57:00,2026-04-23 06:57:00,low,1.0,receive,40.95,0.4602,VC,1,1,,169.5,106.8,0,0.53,0.7154,1,non_rmg,0.5451,0,VC,0.4602,very_high,40.95,26.25,1,6
case_5163,Gate Out,Res.GateOut,2026-04-23 06:44:00,2026-04-23 06:57:00,2026-04-23 06:57:00,medium,1.0,receive,8.53,0.63,T22,1,1,2.0,166.13,138.53,0,0.5293,0.7293,0,top_3,0.54,0,T22,0.42,high,21.87,37.2,1,5
case_5179,Gate Out,Res.GateOut,2026-04-23 06:56:00,2026-04-23 06:57:00,2026-04-23 06:57:00,very_high,0.0,delivery,7.1,0.85,MT,1,0,,24.0,17.27,1,0.4591,0.85,0,non_rmg,0.5095,0,MT,0.34,high,0.18,7.1,1,2
case_5181,HO2_mixed,HO2,2026-04-23 06:46:00,2026-04-23 06:57:00,2026-04-23 07:05:00,high,1.0,receive,7.73,0.64,T17,1,1,13.0,112.53,113.0,0,0.58,0.8732,0,low,0.61,1,T17,0.44,high,18.53,24.67,1,7
case_5190,RMG_receive,T07,2026-04-23 06:54:00,2026-04-23 06:57:00,2026-04-23 07:04:00,very_high,1.0,receive,25.93,0.8277,MT,1,1,,165.53,139.2,0,0.6223,0.8277,0,non_rmg,0.6462,0,MT,0.53,very_high,22.33,25.93,1,5
case_5196,Gate In,Res.GateIn,2026-04-23 06:57:00,2026-04-23 06:57:00,2026-04-23 06:57:00,low,1.0,receive,2.8,0.5,T13,1,1,11.0,43.4,30.4,0,0.47,0.86,0,low,0.54,0,T13,0.5,low,11.25,9.95,1,5
case_5196,HO2_delivery,HO2,2026-04-23 06:57:00,2026-04-23 06:57:00,2026-04-23 07:01:00,low,1.0,receive,2.8,0.5,T13,1,1,11.0,43.4,30.4,0,0.47,0.86,0,low,0.54,0,T13,0.5,low,11.25,9.95,1,5
case_5162,HO2_receive,HO2,2026-04-23 06:33:00,2026-04-23 06:58:00,2026-04-23 07:09:00,high,1.0,receive,4.1,0.7026,T20,1,1,2.0,81.7,90.13,0,0.5652,0.8674,0,top_3,0.5826,0,T20,0.3552,low,5.1,5.13,1,5
case_5193,RMG_receive,T14,2026-04-23 06:55:00,2026-04-23 06:58:00,2026-04-23 07:17:00,medium,1.0,receive,10.27,0.54,T07,1,1,15.0,180.33,159.87,0,0.56,0.91,0,low,0.6,0,T07,0.42,high,12.13,12.8,1,5
case_5197,Gate In,Res.GateIn,2026-04-23 06:58:00,2026-04-23 06:58:00,2026-04-23 06:58:00,low,0.5,mixed,12.1,0.5,T06,1,1,16.0,197.6,152.0,1,0.5228,0.8828,1,low,0.5628,0,T06,0.3728,very_high,24.1,40.3,2,14
case_5198,Gate In,Res.GateIn,2026-04-23 06:58:00,2026-04-23 06:58:00,2026-04-23 06:58:00,low,0.0,delivery,2.0,0.2788,T08,1,0,17.0,156.75,139.5,1,0.45,0.87,0,low,0.5006,0,T08,0.35,low,26.75,17.0,1,3
case_5119,Gate Out,Res.GateOut,2026-04-23 06:52:00,2026-04-23 06:58:00,2026-04-23 06:58:00,low,1.0,delivery,3.97,0.3675,VC,1,0,,22.05,20.87,1,0.4875,0.86,0,non_rmg,0.5275,0,VC,0.3675,low,3.97,9.05,1,3
case_5134,RMG_delivery,T11,2026-04-23 06:25:00,2026-04-23 06:58:00,2026-04-23 07:01:00,high,1.0,receive,7.5,0.7,T12,1,1,12.0,154.67,106.67,0,0.6246,0.8754,0,low,0.64,0,T12,0.47,high,25.83,27.33,1,5
case_5161,Gate Out,Res.GateOut,2026-04-23 06:52:00,2026-04-23 06:59:00,2026-04-23 06:59:00,high,0.5,mixed,9.9,0.6678,T26,2,1,11.0,159.3,127.35,1,0.5889,0.84,0,low,0.5989,0,T26,0.3889,high,37.35,7.05,2,9
case_5194,RMG_receive,T13,2026-04-23 06:56:00,2026-04-23 06:59:00,2026-04-23 07:14:00,medium,0.0,delivery,4.67,0.6133,T27,1,0,10.0,98.67,62.33,1,0.5833,0.7467,0,mid,0.59,0,T27,0.4533,medium,10.33,18.67,1,3
case_5199,Gate In,Res.GateIn,2026-04-23 06:59:00,2026-04-23 06:59:00,2026-04-23 06:59:00,medium,0.0,delivery,7.33,0.55,T07,1,0,17.0,162.2,136.6,1,0.6028,0.7672,0,low,0.63,0,T07,0.58,high,25.6,43.67,1,3
case_5198,RMG_receive,T10,2026-04-23 06:58:00,2026-04-23 06:59:00,2026-04-23 07:06:00,low,0.0,delivery,2.0,0.2788,T08,1,0,17.0,156.75,139.5,1,0.45,0.87,0,low,0.5006,0,T08,0.35,low,26.75,17.0,1,3
case_5168,Gate Out,Res.GateOut,2026-04-23 06:51:00,2026-04-23 07:00:00,2026-04-23 07:00:00,very_high,0.0,delivery,26.97,0.8275,MT,1,0,,185.13,142.2,2,0.56,0.8275,0,non_rmg,0.61,0,MT,0.5775,very_high,31.98,26.97,2,3
case_5131,Gate Out,Res.GateOut,2026-04-23 06:41:00,2026-04-23 07:00:00,2026-04-23 07:00:00,high,1.0,receive,8.22,0.6439,T16,1,1,5.0,166.05,124.08,0,0.547,0.74,0,mid,0.557,0,T16,0.403,high,26.83,27.38,1,4
case_5186,RMG_receive,T07,2026-04-23 06:51:00,2026-04-23 07:01:00,2026-04-23 07:10:00,low,1.0,receive,6.38,0.4061,T11,2,2,17.0,162.1,117.12,0,0.5987,0.7713,0,low,0.6287,0,T11,0.5774,medium,22.03,23.8,2,9
case_5192,RMG_mixed,T08,2026-04-23 06:54:00,2026-04-23 07:01:00,2026-04-23 07:13:00,medium,1.0,receive,7.0,0.5146,T07,1,1,13.0,67.0,73.67,0,0.5446,0.91,0,low,0.58,0,T07,0.39,medium,8.5,7.83,1,5
case_5200,Gate In,Res.GateIn,2026-04-23 07:01:00,2026-04-23 07:01:00,2026-04-23 07:01:00,low,1.0,receive,11.6,0.4653,VC,1,1,,85.13,45.2,0,0.59,0.7647,0,non_rmg,0.6,0,VC,0.4653,very_high,11.6,9.87,1,4
case_5151,Gate Out,Res.GateOut,2026-04-23 06:40:00,2026-04-23 07:02:00,2026-04-23 07:02:00,medium,1.0,delivery,21.57,0.5786,VC,1,0,,160.7,122.48,1,0.5993,0.7707,0,non_rmg,0.6293,0,VC,0.5786,very_high,21.57,26.6,1,4
case_5177,Gate Out,Res.GateOut,2026-04-23 06:57:00,2026-04-23 07:02:00,2026-04-23 07:02:00,low,1.0,receive,10.43,0.5016,VC,1,1,,68.0,54.87,0,0.6105,0.85,0,non_rmg,0.6305,0,VC,0.5016,high,10.43,13.35,1,4
case_5157,Gate Out,Res.GateOut,2026-04-23 07:02:00,2026-04-23 07:03:00,2026-04-23 07:03:00,very_high,0.0,delivery,10.77,0.7235,T21,1,0,3.0,136.2,107.87,1,0.5806,0.84,0,top_3,0.5906,1,T21,0.3806,high,43.93,4.47,1,5
case_5172,Gate Out,Res.GateOut,2026-04-23 06:57:00,2026-04-23 07:03:00,2026-04-23 07:03:00,medium,1.0,receive,9.3,0.6294,T21,1,1,6.0,155.73,124.15,0,0.5447,0.74,0,mid,0.5547,0,T21,0.4053,high,19.93,34.25,1,5
case_5201,Gate In,Res.GateIn,2026-04-23 07:03:00,2026-04-23 07:03:00,2026-04-23 07:03:00,very_high,0.0,delivery,26.35,0.81,MT,1,0,,151.4,105.3,1,0.64,0.81,0,non_rmg,0.65,0,MT,0.5278,very_high,22.85,26.35,1,3
case_5202,Gate In,Res.GateIn,2026-04-23 07:03:00,2026-04-23 07:03:00,2026-04-23 07:03:00,very_high,0.0,delivery,27.67,0.86,MT,1,0,,126.6,88.27,1,0.5932,0.86,0,non_rmg,0.6032,0,MT,0.39,very_high,15.47,27.67,1,3
case_5202,HO2_delivery,HO2,2026-04-23 07:03:00,2026-04-23 07:03:00,2026-04-23 07:33:00,very_high,0.0,delivery,27.67,0.86,MT,1,0,,126.6,88.27,1,0.5932,0.86,0,non_rmg,0.6032,0,MT,0.39,very_high,15.47,27.67,1,3
case_5203,Gate In,Res.GateIn,2026-04-23 07:03:00,2026-04-23 07:03:00,2026-04-23 07:03:00,low,1.0,delivery,9.5,0.4912,T06,1,0,15.0,165.0,115.75,1,0.6344,0.8156,0,low,0.65,0,T06,0.53,high,34.0,30.25,1,4
case_5154,Gate Out,Res.GateOut,2026-04-23 07:01:00,2026-04-23 07:05:00,2026-04-23 07:05:00,medium,0.5,mixed,7.05,0.59,T11,2,1,7.0,162.48,119.9,1,0.5267,0.81,0,mid,0.5567,0,T11,0.4033,high,26.63,28.58,2,10
case_5190,RMG_delivery,T17,2026-04-23 07:04:00,2026-04-23 07:05:00,2026-04-23 07:15:00,very_high,1.0,receive,25.93,0.8277,MT,1,1,,165.53,139.2,0,0.6223,0.8277,0,non_rmg,0.6462,0,MT,0.53,very_high,22.33,25.93,1,5
case_5197,RMG_receive,T19,2026-04-23 06:58:00,2026-04-23 07:05:00,2026-04-23 07:15:00,low,0.5,mixed,12.1,0.5,T06,1,1,16.0,197.6,152.0,1,0.5228,0.8828,1,low,0.5628,0,T06,0.3728,very_high,24.1,40.3,2,14
case_5182,RMG_delivery,T26,2026-04-23 06:47:00,2026-04-23 07:06:00,2026-04-23 07:10:00,very_high,1.0,receive,3.83,0.7388,T14,1,1,4.0,118.33,101.17,0,0.5958,0.79,0,mid,0.6058,0,T14,0.4717,low,15.83,31.17,1,4
case_5201,LL_delivery,LL,2026-04-23 07:03:00,2026-04-23 07:06:00,2026-04-23 07:16:00,very_high,0.0,delivery,26.35,0.81,MT,1,0,,151.4,105.3,1,0.64,0.81,0,non_rmg,0.65,0,MT,0.5278,very_high,22.85,26.35,1,3
case_5143,RMG_delivery,T11,2026-04-23 06:29:00,2026-04-23 07:07:00,2026-04-23 07:33:00,high,0.0,delivery,6.1,0.6511,T14,1,0,10.0,146.3,136.25,1,0.56,0.91,0,mid,0.6,0,T14,0.42,medium,15.65,11.05,1,2
case_5191,HO2_mixed,HO2,2026-04-23 06:54:00,2026-04-23 07:07:00,2026-04-23 07:19:00,medium,0.0,delivery,8.13,0.5602,T15,1,0,11.0,163.0,147.27,1,0.5202,0.81,0,low,0.5502,1,T15,0.4098,high,17.73,40.6,1,5
case_5135,Gate Out,Res.GateOut,2026-04-23 07:00:00,2026-04-23 07:07:00,2026-04-23 07:07:00,low,1.0,receive,11.6,0.4664,VC,1,1,,77.93,51.53,0,0.58,0.7072,0,non_rmg,0.5818,0,VC,0.4664,very_high,11.6,10.5,1,4
case_5200,HO2_delivery,HO2,2026-04-23 07:01:00,2026-04-23 07:08:00,2026-04-23 07:30:00,low,1.0,receive,11.6,0.4653,VC,1,1,,85.13,45.2,0,0.59,0.7647,0,non_rmg,0.6,0,VC,0.4653,very_high,11.6,9.87,1,4
case_5187,RMG_receive,T10,2026-04-23 06:54:00,2026-04-23 07:09:00,2026-04-23 07:17:00,high,1.0,delivery,5.42,0.6921,T25,1,0,9.0,164.83,138.75,1,0.6221,0.8279,0,mid,0.646,1,T25,0.53,medium,22.08,25.83,1,6
case_5153,Gate Out,Res.GateOut,2026-04-23 06:55:00,2026-04-23 07:10:00,2026-04-23 07:10:00,medium,1.0,delivery,3.0,0.637,T15,1,0,4.0,116.0,73.4,1,0.567,0.8465,0,mid,0.6035,0,T15,0.4735,low,17.0,13.6,1,4
case_5170,Gate Out,Res.GateOut,2026-04-23 07:02:00,2026-04-23 07:10:00,2026-04-23 07:10:00,high,0.5,mixed,8.13,0.6472,T19,2,1,7.0,143.93,111.4,1,0.5272,0.7042,0,mid,0.54,0,T19,0.4514,high,18.13,24.67,2,9
case_5174,Gate Out,Res.GateOut,2026-04-23 06:51:00,2026-04-23 07:10:00,2026-04-23 07:10:00,low,1.0,receive,10.3,0.5,T09,1,1,14.0,187.97,143.48,0,0.6307,0.8193,0,low,0.65,0,T09,0.53,high,38.17,23.12,1,5
case_5199,RMG_receive,T08,2026-04-23 06:59:00,2026-04-23 07:10:00,2026-04-23 07:24:00,medium,0.0,delivery,7.33,0.55,T07,1,0,17.0,162.2,136.6,1,0.6028,0.7672,0,low,0.63,0,T07,0.58,high,25.6,43.67,1,3
case_5203,RMG_delivery,T10,2026-04-23 07:03:00,2026-04-23 07:10:00,2026-04-23 07:16:00,low,1.0,delivery,9.5,0.4912,T06,1,0,15.0,165.0,115.75,1,0.6344,0.8156,0,low,0.65,0,T06,0.53,high,34.0,30.25,1,4
case_5133,Gate Out,Res.GateOut,2026-04-23 07:00:00,2026-04-23 07:10:00,2026-04-23 07:10:00,low,1.0,delivery,16.9,0.4258,VC,1,0,,113.93,90.15,1,0.5458,0.8816,0,non_rmg,0.5858,0,VC,0.4258,very_high,16.9,8.05,1,4
case_5169,Gate Out,Res.GateOut,2026-04-23 07:03:00,2026-04-23 07:11:00,2026-04-23 07:11:00,medium,1.0,receive,4.07,0.6,T11,1,1,10.0,83.15,56.77,0,0.58,0.7181,0,mid,0.5845,0,T11,0.461,low,12.85,15.0,1,5
case_5173,Gate Out,Res.GateOut,2026-04-23 07:04:00,2026-04-23 07:11:00,2026-04-23 07:11:00,medium,0.0,delivery,6.15,0.57,T07,1,0,14.0,104.4,107.4,2,0.5952,0.8476,0,low,0.6176,0,T07,0.4952,medium,12.7,17.75,2,3
case_5185,Gate Out,Res.GateOut,2026-04-23 07:09:00,2026-04-23 07:11:00,2026-04-23 07:11:00,low,1.0,mixed,25.3,0.48,VC,1,1,,121.43,92.25,1,0.5822,0.8544,0,non_rmg,0.6122,0,VC,0.48,very_high,25.3,10.47,2,11
case_5204,Gate In,Res.GateIn,2026-04-23 07:11:00,2026-04-23 07:11:00,2026-04-23 07:11:00,medium,1.0,delivery,10.0,0.6128,T18,1,0,6.0,129.2,99.2,1,0.5255,0.8328,0,mid,0.5628,0,T18,0.42,high,14.3,28.5,1,4
case_5205,Gate In,Res.GateIn,2026-04-23 07:11:00,2026-04-23 07:11:00,2026-04-23 07:11:00,high,1.0,receive,5.0,0.68,T17,1,1,7.0,85.5,77.0,0,0.58,0.9,1,mid,0.61,0,T17,0.45,medium,13.0,11.5,1,6
case_5189,HO2_receive,HO2,2026-04-23 06:54:00,2026-04-23 07:12:00,2026-04-23 07:28:00,very_high,0.0,delivery,19.75,0.8316,MT,1,0,,99.75,70.25,1,0.6184,0.8316,0,non_rmg,0.6384,0,MT,0.5284,very_high,10.25,19.75,1,2
case_5206,Gate In,Res.GateIn,2026-04-23 07:12:00,2026-04-23 07:12:00,2026-04-23 07:12:00,low,1.0,receive,9.3,0.5,VC,1,1,,137.07,107.43,0,0.6026,0.8474,0,non_rmg,0.6226,0,VC,0.5,high,9.3,9.43,1,4
case_5207,Gate In,Res.GateIn,2026-04-23 07:12:00,2026-04-23 07:12:00,2026-04-23 07:12:00,very_high,0.5,mixed,5.13,0.7614,T22,1,1,2.0,155.6,116.1,1,0.6214,0.8786,0,top_3,0.64,0,T22,0.47,medium,25.0,30.3,2,10
case_5208,Gate In,Res.GateIn,2026-04-23 07:12:00,2026-04-23 07:12:00,2026-04-23 07:12:00,medium,1.0,delivery,7.27,0.5935,T14,1,0,10.0,164.93,114.73,1,0.53,0.7387,0,mid,0.5543,0,T14,0.4743,high,33.27,23.8,1,3
case_5181,Gate Out,Res.GateOut,2026-04-23 07:05:00,2026-04-23 07:13:00,2026-04-23 07:13:00,high,1.0,receive,7.73,0.64,T17,1,1,13.0,112.53,113.0,0,0.58,0.8732,0,low,0.61,1,T17,0.44,high,18.53,24.67,1,7
case_5198,Gate Out,Res.GateOut,2026-04-23 07:06:00,2026-04-23 07:13:00,2026-04-23 07:13:00,low,0.0,delivery,2.0,0.2788,T08,1,0,17.0,156.75,139.5,1,0.45,0.87,0,low,0.5006,0,T08,0.35,low,26.75,17.0,1,3
case_5204,RMG_receive,T10,2026-04-23 07:11:00,2026-04-23 07:13:00,2026-04-23 07:24:00,medium,1.0,delivery,10.0,0.6128,T18,1,0,6.0,129.2,99.2,1,0.5255,0.8328,0,mid,0.5628,0,T18,0.42,high,14.3,28.5,1,4
case_5209,Gate In,Res.GateIn,2026-04-23 07:13:00,2026-04-23 07:13:00,2026-04-23 07:13:00,medium,0.0,delivery,7.42,0.6256,T19,1,0,6.0,154.4,139.65,1,0.5328,0.8528,0,mid,0.5728,0,T19,0.42,high,13.72,29.12,1,3
case_5210,Gate In,Res.GateIn,2026-04-23 07:13:00,2026-04-23 07:13:00,2026-04-23 07:13:00,very_high,0.0,delivery,9.87,0.8102,MT,1,0,,56.47,48.6,1,0.5702,0.8102,0,non_rmg,0.5802,0,MT,0.4001,high,6.93,9.87,1,2
case_5134,Gate Out,Res.GateOut,2026-04-23 07:01:00,2026-04-23 07:13:00,2026-04-23 07:13:00,high,1.0,receive,7.5,0.7,T12,1,1,12.0,154.67,106.67,0,0.6246,0.8754,0,low,0.64,0,T12,0.47,high,25.83,27.33,1,5
case_5165,Gate Out,Res.GateOut,2026-04-23 07:06:00,2026-04-23 07:14:00,2026-04-23 07:14:00,very_high,1.0,receive,7.13,0.7702,T22,1,1,2.0,153.27,127.07,0,0.59,0.8398,0,top_3,0.6,0,T22,0.3903,high,35.6,11.53,1,4
case_5188,Gate Out,Res.GateOut,2026-04-23 07:06:00,2026-04-23 07:15:00,2026-04-23 07:15:00,low,1.0,receive,18.23,0.35,VC,1,1,,78.67,50.05,0,0.4672,0.85,0,non_rmg,0.5172,0,VC,0.35,very_high,18.23,10.17,1,4
case_5195,Gate Out,Res.GateOut,2026-04-23 07:03:00,2026-04-23 07:15:00,2026-04-23 07:15:00,medium,1.0,receive,4.1,0.6358,T21,1,1,2.0,65.3,64.4,0,0.5315,0.8358,0,top_3,0.5658,0,T21,0.42,low,7.1,11.7,1,5
case_5186,Gate Out,Res.GateOut,2026-04-23 07:10:00,2026-04-23 07:16:00,2026-04-23 07:16:00,low,1.0,receive,6.38,0.4061,T11,2,2,17.0,162.1,117.12,0,0.5987,0.7713,0,low,0.6287,0,T11,0.5774,medium,22.03,23.8,2,9
case_5197,LL_delivery,LL,2026-04-23 07:15:00,2026-04-23 07:16:00,2026-04-23 07:19:00,low,0.5,mixed,12.1,0.5,T06,1,1,16.0,197.6,152.0,1,0.5228,0.8828,1,low,0.5628,0,T06,0.3728,very_high,24.1,40.3,2,14
case_5207,RMG_delivery,T13,2026-04-23 07:12:00,2026-04-23 07:16:00,2026-04-23 07:20:00,very_high,0.5,mixed,5.13,0.7614,T22,1,1,2.0,155.6,116.1,1,0.6214,0.8786,0,top_3,0.64,0,T22,0.47,medium,25.0,30.3,2,10
case_5211,Gate In,Res.GateIn,2026-04-23 07:16:00,2026-04-23 07:16:00,2026-04-23 07:16:00,medium,0.5,mixed,6.67,0.6146,T13,1,1,11.0,133.17,112.17,1,0.59,0.7508,0,low,0.6,0,T13,0.4654,medium,16.83,2.0,2,11
case_5183,Gate Out,Res.GateOut,2026-04-23 06:58:00,2026-04-23 07:17:00,2026-04-23 07:17:00,medium,1.0,delivery,2.73,0.61,T27,1,0,10.0,88.73,81.4,1,0.5941,0.7118,0,mid,0.5959,1,T27,0.47,low,9.37,0.37,1,6
case_5196,Gate Out,Res.GateOut,2026-04-23 07:01:00,2026-04-23 07:17:00,2026-04-23 07:17:00,low,1.0,receive,2.8,0.5,T13,1,1,11.0,43.4,30.4,0,0.47,0.86,0,low,0.54,0,T13,0.5,low,11.25,9.95,1,5
case_5212,Gate In,Res.GateIn,2026-04-23 07:17:00,2026-04-23 07:17:00,2026-04-23 07:17:00,high,1.0,mixed,6.62,0.65,T26,1,1,9.0,143.5,107.53,1,0.58,0.84,0,mid,0.59,0,T26,0.379,medium,38.02,4.77,2,11
case_5213,Gate In,Res.GateIn,2026-04-23 07:18:00,2026-04-23 07:18:00,2026-04-23 07:18:00,medium,0.5,mixed,9.6,0.632,T18,2,1,1.0,156.8,128.4,1,0.522,0.858,0,top_3,0.562,0,T18,0.42,high,15.4,26.8,2,10
case_5212,RMG_receive,T22,2026-04-23 07:17:00,2026-04-23 07:18:00,2026-04-23 07:25:00,high,1.0,mixed,6.62,0.65,T26,1,1,9.0,143.5,107.53,1,0.58,0.84,0,mid,0.59,0,T26,0.379,medium,38.02,4.77,2,11
case_5214,Gate In,Res.GateIn,2026-04-23 07:18:00,2026-04-23 07:18:00,2026-04-23 07:18:00,very_high,0.5,mixed,5.67,0.7367,T16,1,1,5.0,173.0,132.33,1,0.5933,0.7767,0,mid,0.6233,0,T16,0.5667,medium,35.0,26.0,2,10
case_5215,Gate In,Res.GateIn,2026-04-23 07:18:00,2026-04-23 07:18:00,2026-04-23 07:18:00,very_high,0.0,delivery,7.73,0.8843,MT,1,0,,38.13,28.0,1,0.5757,0.8843,0,non_rmg,0.6057,0,MT,0.44,high,3.07,7.73,1,2
case_5158,Gate Out,Res.GateOut,2026-04-23 07:09:00,2026-04-23 07:19:00,2026-04-23 07:19:00,low,0.0,delivery,7.67,0.3417,T08,1,0,17.0,122.67,105.33,1,0.5442,0.8317,0,low,0.58,0,T08,0.47,high,16.0,9.0,1,3
case_5208,HO2_receive,HO2,2026-04-23 07:12:00,2026-04-23 07:19:00,2026-04-23 07:41:00,medium,1.0,delivery,7.27,0.5935,T14,1,0,10.0,164.93,114.73,1,0.53,0.7387,0,mid,0.5543,0,T14,0.4743,high,33.27,23.8,1,3
case_5194,Gate Out,Res.GateOut,2026-04-23 07:14:00,2026-04-23 07:20:00,2026-04-23 07:20:00,medium,0.0,delivery,4.67,0.6133,T27,1,0,10.0,98.67,62.33,1,0.5833,0.7467,0,mid,0.59,0,T27,0.4533,medium,10.33,18.67,1,3
case_5216,Gate In,Res.GateIn,2026-04-23 07:21:00,2026-04-23 07:21:00,2026-04-23 07:21:00,low,1.0,receive,3.42,0.296,T11,1,1,19.0,143.67,107.33,0,0.506,0.834,0,low,0.56,0,T11,0.5,low,32.92,16.83,1,5
case_5217,Gate In,Res.GateIn,2026-04-23 07:21:00,2026-04-23 07:21:00,2026-04-23 07:21:00,low,0.0,delivery,5.75,0.4198,T08,1,0,18.0,124.45,79.45,1,0.63,0.87,0,low,0.64,0,T08,0.4649,medium,22.6,22.15,1,2
case_5201,Gate Out,Res.GateOut,2026-04-23 07:16:00,2026-04-23 07:22:00,2026-04-23 07:22:00,very_high,0.0,delivery,26.35,0.81,MT,1,0,,151.4,105.3,1,0.64,0.81,0,non_rmg,0.65,0,MT,0.5278,very_high,22.85,26.35,1,3
case_5209,RMG_delivery,T24,2026-04-23 07:13:00,2026-04-23 07:22:00,2026-04-23 07:32:00,medium,0.0,delivery,7.42,0.6256,T19,1,0,6.0,154.4,139.65,1,0.5328,0.8528,0,mid,0.5728,0,T19,0.42,high,13.72,29.12,1,3
case_5211,RMG_delivery,T10,2026-04-23 07:16:00,2026-04-23 07:22:00,2026-04-23 07:45:00,medium,0.5,mixed,6.67,0.6146,T13,1,1,11.0,133.17,112.17,1,0.59,0.7508,0,low,0.6,0,T13,0.4654,medium,16.83,2.0,2,11
case_5197,Gate Out,Res.GateOut,2026-04-23 07:19:00,2026-04-23 07:23:00,2026-04-23 07:23:00,low,0.5,mixed,12.1,0.5,T06,1,1,16.0,197.6,152.0,1,0.5228,0.8828,1,low,0.5628,0,T06,0.3728,very_high,24.1,40.3,2,14
case_5213,RMG_receive,T09,2026-04-23 07:18:00,2026-04-23 07:23:00,2026-04-23 07:28:00,medium,0.5,mixed,9.6,0.632,T18,2,1,1.0,156.8,128.4,1,0.522,0.858,0,top_3,0.562,0,T18,0.42,high,15.4,26.8,2,10
case_5203,Gate Out,Res.GateOut,2026-04-23 07:16:00,2026-04-23 07:24:00,2026-04-23 07:24:00,low,1.0,delivery,9.5,0.4912,T06,1,0,15.0,165.0,115.75,1,0.6344,0.8156,0,low,0.65,0,T06,0.53,high,34.0,30.25,1,4
case_5206,RMG_receive,T07,2026-04-23 07:12:00,2026-04-23 07:24:00,2026-04-23 07:27:00,low,1.0,receive,9.3,0.5,VC,1,1,,137.07,107.43,0,0.6026,0.8474,0,non_rmg,0.6226,0,VC,0.5,high,9.3,9.43,1,4
case_5207,Gate Out,Res.GateOut,2026-04-23 07:20:00,2026-04-23 07:24:00,2026-04-23 07:24:00,very_high,0.5,mixed,5.13,0.7614,T22,1,1,2.0,155.6,116.1,1,0.6214,0.8786,0,top_3,0.64,0,T22,0.47,medium,25.0,30.3,2,10
case_5210,RMG_receive,T17,2026-04-23 07:13:00,2026-04-23 07:24:00,2026-04-23 07:28:00,very_high,0.0,delivery,9.87,0.8102,MT,1,0,,56.47,48.6,1,0.5702,0.8102,0,non_rmg,0.5802,0,MT,0.4001,high,6.93,9.87,1,2
case_5214,RMG_mixed,T11,2026-04-23 07:18:00,2026-04-23 07:26:00,2026-04-23 07:55:00,very_high,0.5,mixed,5.67,0.7367,T16,1,1,5.0,173.0,132.33,1,0.5933,0.7767,0,mid,0.6233,0,T16,0.5667,medium,35.0,26.0,2,10
case_5182,Gate Out,Res.GateOut,2026-04-23 07:10:00,2026-04-23 07:27:00,2026-04-23 07:27:00,very_high,1.0,receive,3.83,0.7388,T14,1,1,4.0,118.33,101.17,0,0.5958,0.79,0,mid,0.6058,0,T14,0.4717,low,15.83,31.17,1,4
case_5193,Gate Out,Res.GateOut,2026-04-23 07:17:00,2026-04-23 07:27:00,2026-04-23 07:27:00,medium,1.0,receive,10.27,0.54,T07,1,1,15.0,180.33,159.87,0,0.56,0.91,0,low,0.6,0,T07,0.42,high,12.13,12.8,1,5
