case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp,rmg_demand,target_demand,target_rank_group,target_area,full_ratio,has_reefer,rmg_utilization,target_utilization_bin,mt_utilization,gate_demand,vc_demand,n_receives,gate_utilization,n_containers,process_flow_type,n_stops,primary_target_area,target_utilization,target_demand_bin,vc_utilization,target_rank,n_deliveries,mt_demand,visit_complexity,has_hazardous
case_15290,RMG_receive,T24,2026-04-29 18:16:00,2026-04-29 18:17:00,2026-04-29 18:26:00,62.33,2.67,mid,T24,1.0,0,0.59,medium,0.7667,86.0,11.33,1,0.5933,1,receive,1,T24,0.62,low,0.46,9.0,0,17.33,5,0
case_15292,Gate In,Res.GateIn,2026-04-29 18:17:00,2026-04-29 18:17:00,2026-04-29 18:17:00,138.0,5.6,mid,T24,1.0,0,0.489,medium,0.809,142.0,11.0,0,0.529,1,delivery,1,T24,0.589,medium,0.401,7.0,1,10.6,4,0
case_15240,Gate Out,Res.GateOut,2026-04-29 18:11:00,2026-04-29 18:18:00,2026-04-29 18:18:00,41.33,2.0,top_3,T18,1.0,0,0.59,high,0.7723,54.33,3.17,1,0.5961,1,receive,1,T18,0.6961,low,0.46,1.0,0,11.33,5,0
case_15248,Gate Out,Res.GateOut,2026-04-29 18:15:00,2026-04-29 18:18:00,2026-04-29 18:18:00,108.57,11.92,mid,T21,0.5,0,0.5481,very_high,0.69,153.92,20.85,1,0.559,2,mixed,2,T21,0.759,very_high,0.499,4.0,1,34.22,10,0
case_15261,RMG_receive,T13,2026-04-29 18:05:00,2026-04-29 18:18:00,2026-04-29 18:24:00,114.08,10.18,mid,T13,1.0,0,0.59,medium,0.7394,123.55,11.23,1,0.6,1,receive,1,T13,0.6194,high,0.4603,9.0,0,2.58,4,0
case_15266,RMG_delivery,T09,2026-04-29 18:07:00,2026-04-29 18:18:00,2026-04-29 18:23:00,75.0,4.33,low,T09,0.0,0,0.56,low,0.9142,73.67,8.0,0,0.6,1,delivery,1,T09,0.31,low,0.42,20.0,1,6.67,3,0
case_15293,Gate In,Res.GateIn,2026-04-29 18:18:00,2026-04-29 18:18:00,2026-04-29 18:18:00,23.13,1.03,top_3,T22,1.0,0,0.56,high,0.8638,26.68,0.52,1,0.58,1,receive,1,T22,0.7,low,0.3562,2.0,0,5.52,5,0
case_15253,Gate Out,Res.GateOut,2026-04-29 18:10:00,2026-04-29 18:19:00,2026-04-29 18:19:00,100.7,6.4,low,T12,0.0,0,0.6258,high,0.8742,148.7,25.1,1,0.64,1,receive,1,T12,0.7,medium,0.47,12.0,0,29.1,4,0
case_15272,Gate Out,Res.GateOut,2026-04-29 18:17:00,2026-04-29 18:19:00,2026-04-29 18:19:00,135.5,21.27,non_rmg,MT,1.0,0,0.52,very_high,0.7568,151.5,24.93,1,0.55,1,receive,1,MT,0.7568,very_high,0.4684,,0,21.27,5,0
case_15288,HO2_delivery,HO2,2026-04-29 18:15:00,2026-04-29 18:19:00,2026-04-29 18:24:00,122.0,34.0,non_rmg,VC,1.0,0,0.6,low,0.75,167.0,34.0,0,0.5925,1,delivery,1,VC,0.395,very_high,0.395,,1,24.0,3,0
case_15294,Gate In,Res.GateIn,2026-04-29 18:19:00,2026-04-29 18:19:00,2026-04-29 18:19:00,138.4,6.15,low,T13,0.5,0,0.52,medium,0.8258,157.9,18.7,1,0.5579,2,mixed,2,T13,0.5721,medium,0.4179,13.0,1,36.35,10,0
case_15294,LL_delivery,LL,2026-04-29 18:19:00,2026-04-29 18:19:00,2026-04-29 18:25:00,138.4,6.15,low,T13,0.5,0,0.52,medium,0.8258,157.9,18.7,1,0.5579,2,mixed,2,T13,0.5721,medium,0.4179,13.0,1,36.35,10,0
case_15236,HO2_receive,HO2,2026-04-29 17:48:00,2026-04-29 18:20:00,2026-04-29 18:46:00,116.8,19.0,non_rmg,VC,1.0,0,0.52,low,0.818,157.0,19.0,1,0.554,1,receive,1,VC,0.414,very_high,0.414,,0,20.8,4,0
case_15295,Gate In,Res.GateIn,2026-04-29 18:20:00,2026-04-29 18:20:00,2026-04-29 18:20:00,20.52,2.0,mid,T17,1.0,0,0.56,high,0.862,23.6,0.65,1,0.58,1,receive,1,T17,0.642,low,0.358,9.0,0,5.22,4,0
case_15292,RMG_delivery,T24,2026-04-29 18:17:00,2026-04-29 18:20:00,2026-04-29 18:24:00,138.0,5.6,mid,T24,1.0,0,0.489,medium,0.809,142.0,11.0,0,0.529,1,delivery,1,T24,0.589,medium,0.401,7.0,1,10.6,4,0
case_15296,Gate In,Res.GateIn,2026-04-29 18:20:00,2026-04-29 18:20:00,2026-04-29 18:20:00,33.47,4.27,mid,T21,1.0,0,0.63,very_high,0.8163,46.87,7.47,1,0.6491,1,receive,1,T21,0.79,low,0.53,4.0,0,10.8,5,0
case_15254,Gate Out,Res.GateOut,2026-04-29 18:17:00,2026-04-29 18:21:00,2026-04-29 18:21:00,67.0,3.4,mid,T17,1.0,0,0.6182,high,0.8318,99.53,11.33,1,0.6382,1,receive,1,T17,0.68,low,0.5282,6.0,0,17.8,5,0
case_15264,Gate Out,Res.GateOut,2026-04-29 18:11:00,2026-04-29 18:21:00,2026-04-29 18:21:00,108.5,28.0,non_rmg,MT,0.0,0,0.5929,very_high,0.79,133.5,26.83,0,0.6029,1,delivery,1,MT,0.79,very_high,0.4658,,1,28.0,3,0
case_15297,Gate In,Res.GateIn,2026-04-29 18:21:00,2026-04-29 18:21:00,2026-04-29 18:21:00,111.92,6.7,mid,T19,1.0,0,0.528,high,0.7029,148.47,22.33,0,0.54,1,delivery,1,T19,0.648,medium,0.451,7.0,1,25.13,3,0
case_15298,Gate In,Res.GateIn,2026-04-29 18:21:00,2026-04-29 18:21:00,2026-04-29 18:21:00,136.8,4.8,top_3,T17,0.5,1,0.5345,high,0.7345,163.6,34.2,1,0.5445,2,mixed,2,T17,0.639,medium,0.4155,3.0,1,25.4,11,0
case_15298,LL_delivery,LL,2026-04-29 18:21:00,2026-04-29 18:21:00,2026-04-29 18:32:00,136.8,4.8,top_3,T17,0.5,1,0.5345,high,0.7345,163.6,34.2,1,0.5445,2,mixed,2,T17,0.639,medium,0.4155,3.0,1,25.4,11,0
case_15247,Gate Out,Res.GateOut,2026-04-29 18:20:00,2026-04-29 18:22:00,2026-04-29 18:22:00,112.0,5.2,top_3,T22,1.0,0,0.45,medium,0.87,161.6,31.4,1,0.5055,1,receive,1,T22,0.6155,medium,0.35,1.0,0,29.6,5,0
case_15249,Gate Out,Res.GateOut,2026-04-29 18:15:00,2026-04-29 18:22:00,2026-04-29 18:22:00,103.92,26.25,non_rmg,MT,0.0,0,0.53,very_high,0.7579,122.83,36.75,0,0.564,1,delivery,1,MT,0.7579,very_high,0.484,,1,26.25,3,0
case_15276,HO2_delivery,HO2,2026-04-29 18:12:00,2026-04-29 18:22:00,2026-04-29 18:26:00,51.95,8.2,non_rmg,VC,1.0,0,0.5986,low,0.7014,65.5,8.2,0,0.59,1,delivery,1,VC,0.47,high,0.47,,1,10.1,4,0
case_15289,RMG_delivery,T22,2026-04-29 18:15:00,2026-04-29 18:22:00,2026-04-29 18:30:00,116.67,6.0,mid,T22,0.0,0,0.55,high,0.8283,137.33,16.0,0,0.5642,1,delivery,1,T22,0.6717,medium,0.3842,4.0,1,31.67,3,0
case_15295,RMG_receive,T17,2026-04-29 18:20:00,2026-04-29 18:22:00,2026-04-29 18:30:00,20.52,2.0,mid,T17,1.0,0,0.56,high,0.862,23.6,0.65,1,0.58,1,receive,1,T17,0.642,low,0.358,9.0,0,5.22,4,0
case_15299,Gate In,Res.GateIn,2026-04-29 18:22:00,2026-04-29 18:22:00,2026-04-29 18:22:00,95.83,4.43,mid,T11,1.0,0,0.59,high,0.86,121.27,12.3,1,0.6,1,receive,1,T11,0.71,low,0.39,8.0,0,15.25,5,0
case_15300,Gate In,Res.GateIn,2026-04-29 18:22:00,2026-04-29 18:22:00,2026-04-29 18:22:00,46.0,2.33,low,T13,1.0,0,0.4662,medium,0.8642,72.0,11.0,1,0.5162,1,receive,1,T13,0.5062,low,0.3521,12.0,0,17.67,4,0
case_15211,Gate Out,Res.GateOut,2026-04-29 18:16:00,2026-04-29 18:22:00,2026-04-29 18:22:00,125.27,21.67,non_rmg,VC,1.0,0,0.58,low,0.8973,165.47,21.67,1,0.61,1,receive,1,VC,0.4473,very_high,0.4473,,0,23.33,4,0
case_15238,RMG_delivery,T06,2026-04-29 17:49:00,2026-04-29 18:23:00,2026-04-29 18:35:00,116.63,8.0,low,T06,0.0,0,0.5766,medium,0.8034,112.77,37.27,0,0.6133,1,delivery,1,T06,0.56,high,0.58,14.0,1,21.58,3,0
case_15285,RMG_receive,T22,2026-04-29 18:14:00,2026-04-29 18:23:00,2026-04-29 18:28:00,89.6,7.2,mid,T22,1.0,0,0.5415,high,0.837,111.6,14.8,1,0.58,1,receive,1,T22,0.693,high,0.47,4.0,0,11.0,7,1
case_15301,Gate In,Res.GateIn,2026-04-29 18:23:00,2026-04-29 18:23:00,2026-04-29 18:23:00,110.53,2.47,low,T07,1.0,0,0.58,low,0.9,153.73,32.4,1,0.6107,1,receive,1,T07,0.4393,low,0.452,18.0,0,20.2,5,0
case_15262,RMG_mixed,T11,2026-04-29 18:05:00,2026-04-29 18:24:00,2026-04-29 19:05:00,149.2,10.9,low,T11,1.0,0,0.6116,high,0.8632,179.43,23.97,1,0.6316,2,mixed,1,T11,0.6648,high,0.49,13.0,1,28.2,12,0
case_15286,RMG_delivery,T19,2026-04-29 18:15:00,2026-04-29 18:24:00,2026-04-29 18:32:00,55.8,3.0,mid,T19,0.0,0,0.52,high,0.78,89.8,15.63,0,0.56,2,delivery,1,T19,0.6741,low,0.4878,8.0,2,0.0,4,0
case_15297,HO2_mixed,HO2,2026-04-29 18:21:00,2026-04-29 18:24:00,2026-04-29 18:38:00,111.92,6.7,mid,T19,1.0,0,0.528,high,0.7029,148.47,22.33,0,0.54,1,delivery,1,T19,0.648,medium,0.451,7.0,1,25.13,3,0
case_15302,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,114.58,5.15,low,T15,1.0,0,0.52,low,0.7464,175.42,20.43,1,0.55,1,receive,1,T15,0.3964,medium,0.4632,15.0,0,27.3,5,0
case_15303,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,21.2,1.27,mid,T27,1.0,0,0.55,medium,0.91,29.33,0.8,1,0.5882,1,receive,1,T27,0.6,low,0.4082,10.0,0,9.27,5,0
case_15304,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,131.9,10.9,mid,T16,0.0,0,0.5302,medium,0.8905,187.9,19.6,0,0.5702,1,delivery,1,T16,0.6005,high,0.3802,9.0,1,29.8,2,0
case_15305,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,132.95,9.95,low,T27,1.0,1,0.58,medium,0.9,159.4,29.1,0,0.6187,1,delivery,1,T27,0.6187,high,0.4761,14.0,1,9.95,6,0
case_15306,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,107.4,5.47,mid,T17,1.0,0,0.5938,high,0.79,130.2,22.07,1,0.6038,1,receive,1,T17,0.7096,medium,0.4677,10.0,0,30.2,5,0
case_15307,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,80.5,5.25,mid,T19,1.0,0,0.6056,high,0.8444,122.0,16.25,1,0.6256,1,receive,1,T19,0.69,medium,0.5,4.0,0,17.75,4,0
case_15307,RMG_receive,T19,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:34:00,80.5,5.25,mid,T19,1.0,0,0.6056,high,0.8444,122.0,16.25,1,0.6256,1,receive,1,T19,0.69,medium,0.5,4.0,0,17.75,4,0
case_15308,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,55.87,5.0,low,T17,1.0,0,0.6112,high,0.85,68.0,10.93,0,0.6312,1,delivery,1,T17,0.6712,medium,0.5035,13.0,1,12.6,4,0
case_15309,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,60.93,2.37,low,T12,0.0,0,0.58,low,0.7282,94.37,13.8,0,0.587,1,delivery,1,T12,0.213,low,0.4559,20.0,1,20.73,3,0
case_15310,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,129.0,4.0,low,T07,1.0,0,0.4925,low,0.815,160.0,17.0,1,0.5325,2,mixed,2,T07,0.275,low,0.4,16.0,1,8.0,13,1
case_15311,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,119.33,4.67,low,T18,0.5,0,0.6358,low,0.8142,156.0,35.67,1,0.65,2,mixed,2,T18,0.4675,medium,0.53,16.0,1,29.0,10,0
case_15312,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,123.5,7.0,mid,T16,0.0,0,0.5008,medium,0.8392,166.2,29.5,0,0.56,2,delivery,2,T16,0.623,medium,0.5,8.0,2,24.5,5,0
case_15313,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,58.78,3.13,low,T27,0.0,0,0.63,medium,0.87,90.45,17.27,1,0.64,1,receive,1,T27,0.6268,low,0.4632,15.0,0,10.82,4,0
case_15314,Gate In,Res.GateIn,2026-04-29 18:24:00,2026-04-29 18:24:00,2026-04-29 18:24:00,68.6,5.0,top_3,T19,1.0,0,0.59,high,0.7618,101.2,16.2,1,0.5909,1,receive,1,T19,0.6809,medium,0.46,3.0,0,16.0,5,0
case_15315,Gate In,Res.GateIn,2026-04-29 18:25:00,2026-04-29 18:25:00,2026-04-29 18:25:00,18.13,15.8,non_rmg,MT,0.0,0,0.4827,very_high,0.8573,31.2,2.2,0,0.55,1,delivery,1,MT,0.8573,very_high,0.51,,1,15.8,3,0
case_15315,LL_delivery,LL,2026-04-29 18:25:00,2026-04-29 18:25:00,2026-04-29 18:29:00,18.13,15.8,non_rmg,MT,0.0,0,0.4827,very_high,0.8573,31.2,2.2,0,0.55,1,delivery,1,MT,0.8573,very_high,0.51,,1,15.8,3,0
case_15224,Gate Out,Res.GateOut,2026-04-29 18:01:00,2026-04-29 18:25:00,2026-04-29 18:25:00,96.2,10.53,mid,T24,1.0,0,0.5462,very_high,0.69,124.0,22.87,1,0.5662,1,receive,1,T24,0.7585,high,0.5085,4.0,0,27.27,5,0
case_15242,Gate Out,Res.GateOut,2026-04-29 18:21:00,2026-04-29 18:25:00,2026-04-29 18:25:00,127.7,9.1,mid,T24,1.0,0,0.58,very_high,0.8618,169.1,18.3,1,0.61,1,receive,1,T24,0.7282,high,0.4482,5.0,0,42.8,5,0
case_15260,Gate Out,Res.GateOut,2026-04-29 18:07:00,2026-04-29 18:25:00,2026-04-29 18:25:00,33.4,1.05,mid,T11,1.0,0,0.5732,high,0.8468,29.65,2.0,0,0.5866,1,delivery,1,T11,0.6832,low,0.3666,8.0,1,7.7,4,0
case_15265,Gate Out,Res.GateOut,2026-04-29 18:16:00,2026-04-29 18:25:00,2026-04-29 18:25:00,43.77,2.43,mid,T16,1.0,0,0.5172,medium,0.8472,61.93,5.4,2,0.5486,2,receive,1,T16,0.6286,low,0.4086,5.0,0,5.3,7,0
case_15296,RMG_receive,T21,2026-04-29 18:20:00,2026-04-29 18:25:00,2026-04-29 18:44:00,33.47,4.27,mid,T21,1.0,0,0.63,very_high,0.8163,46.87,7.47,1,0.6491,1,receive,1,T21,0.79,low,0.53,4.0,0,10.8,5,0
case_15311,LL_delivery,LL,2026-04-29 18:24:00,2026-04-29 18:25:00,2026-04-29 18:35:00,119.33,4.67,low,T18,0.5,0,0.6358,low,0.8142,156.0,35.67,1,0.65,2,mixed,2,T18,0.4675,medium,0.53,16.0,1,29.0,10,0
case_15313,RMG_receive,T27,2026-04-29 18:24:00,2026-04-29 18:25:00,2026-04-29 18:48:00,58.78,3.13,low,T27,0.0,0,0.63,medium,0.87,90.45,17.27,1,0.64,1,receive,1,T27,0.6268,low,0.4632,15.0,0,10.82,4,0
case_15316,Gate In,Res.GateIn,2026-04-29 18:26:00,2026-04-29 18:26:00,2026-04-29 18:26:00,129.0,4.0,low,T06,1.0,0,0.5533,low,0.81,171.0,22.67,1,0.57,1,receive,1,T06,0.31,low,0.3933,14.0,0,32.33,5,0
case_15317,Gate In,Res.GateIn,2026-04-29 18:26:00,2026-04-29 18:26:00,2026-04-29 18:26:00,128.77,9.43,top_3,T20,1.0,0,0.5241,high,0.81,167.43,22.87,1,0.5541,1,receive,1,T20,0.6382,high,0.4059,2.0,0,27.97,5,0
case_15270,Gate Out,Res.GateOut,2026-04-29 18:18:00,2026-04-29 18:26:00,2026-04-29 18:26:00,164.1,8.0,mid,T09,1.0,0,0.62,high,0.8499,197.2,22.95,1,0.64,1,receive,1,T09,0.7101,high,0.5301,9.0,0,28.55,4,0
case_15275,Gate Out,Res.GateOut,2026-04-29 18:19:00,2026-04-29 18:26:00,2026-04-29 18:26:00,136.0,13.0,mid,T13,0.0,0,0.6125,very_high,0.8575,168.0,26.0,0,0.63,1,delivery,1,T13,0.73,very_high,0.49,7.0,1,21.0,3,0
case_15287,RMG_receive,T14,2026-04-29 18:15:00,2026-04-29 18:26:00,2026-04-29 18:32:00,136.27,11.0,low,T14,1.0,0,0.4507,medium,0.8687,179.67,31.73,1,0.51,1,receive,1,T14,0.5193,very_high,0.35,12.0,0,28.93,5,0
case_15318,Gate In,Res.GateIn,2026-04-29 18:27:00,2026-04-29 18:27:00,2026-04-29 18:27:00,136.25,6.42,top_3,T20,1.0,0,0.5315,high,0.8929,168.08,22.5,1,0.5715,2,mixed,1,T20,0.6729,medium,0.3815,3.0,1,28.83,13,0
case_15319,Gate In,Res.GateIn,2026-04-29 18:27:00,2026-04-29 18:27:00,2026-04-29 18:27:00,91.63,3.37,low,T14,1.0,0,0.5768,high,0.84,124.4,12.17,1,0.6,1,receive,1,T14,0.6734,low,0.45,11.0,0,27.5,5,0
case_15226,RMG_receive,T10,2026-04-29 18:20:00,2026-04-29 18:27:00,2026-04-29 18:44:00,125.42,4.48,low,T10,1.0,0,0.5463,low,0.74,163.65,24.17,2,0.5563,2,receive,2,T10,0.4,medium,0.4037,16.0,0,30.32,9,0
case_15232,Gate Out,Res.GateOut,2026-04-29 18:13:00,2026-04-29 18:27:00,2026-04-29 18:27:00,30.67,1.87,mid,T20,1.0,0,0.5553,high,0.8147,38.13,4.33,1,0.58,1,receive,1,T20,0.6953,low,0.45,4.0,0,8.87,5,0
case_15243,Gate Out,Res.GateOut,2026-04-29 18:19:00,2026-04-29 18:27:00,2026-04-29 18:27:00,110.5,9.7,mid,T21,1.0,0,0.55,very_high,0.69,145.1,22.3,1,0.5648,1,receive,1,T21,0.7505,high,0.5095,6.0,0,26.2,5,0
case_15246,Gate Out,Res.GateOut,2026-04-29 18:21:00,2026-04-29 18:27:00,2026-04-29 18:27:00,149.33,6.4,top_3,T13,1.0,0,0.62,very_high,0.8422,158.8,24.27,1,0.64,1,receive,1,T13,0.7678,medium,0.5378,2.0,0,14.07,5,0
case_15267,RMG_receive,T26,2026-04-29 18:08:00,2026-04-29 18:27:00,2026-04-29 18:49:00,33.0,3.0,mid,T26,1.0,0,0.5915,high,0.7085,42.4,4.2,1,0.59,1,receive,1,T26,0.6615,low,0.47,6.0,0,6.6,5,0
case_15300,RMG_receive,T13,2026-04-29 18:22:00,2026-04-29 18:27:00,2026-04-29 18:41:00,46.0,2.33,low,T13,1.0,0,0.4662,medium,0.8642,72.0,11.0,1,0.5162,1,receive,1,T13,0.5062,low,0.3521,12.0,0,17.67,4,0
case_15314,RMG_receive,T19,2026-04-29 18:24:00,2026-04-29 18:27:00,2026-04-29 18:30:00,68.6,5.0,top_3,T19,1.0,0,0.59,high,0.7618,101.2,16.2,1,0.5909,1,receive,1,T19,0.6809,medium,0.46,3.0,0,16.0,5,0
case_15317,RMG_receive,T20,2026-04-29 18:26:00,2026-04-29 18:28:00,2026-04-29 18:35:00,128.77,9.43,top_3,T20,1.0,0,0.5241,high,0.81,167.43,22.87,1,0.5541,1,receive,1,T20,0.6382,high,0.4059,2.0,0,27.97,5,0
case_15320,Gate In,Res.GateIn,2026-04-29 18:28:00,2026-04-29 18:28:00,2026-04-29 18:28:00,66.42,1.08,top_3,T19,1.0,1,0.5848,high,0.7496,101.58,10.92,1,0.59,1,receive,1,T19,0.6696,low,0.4548,3.0,0,14.58,7,0
case_15321,Gate In,Res.GateIn,2026-04-29 18:28:00,2026-04-29 18:28:00,2026-04-29 18:28:00,104.87,28.67,non_rmg,MT,0.0,0,0.53,very_high,0.719,155.0,40.47,0,0.5463,1,delivery,1,MT,0.719,very_high,0.4627,,1,28.67,3,0
case_15244,Gate Out,Res.GateOut,2026-04-29 18:15:00,2026-04-29 18:28:00,2026-04-29 18:28:00,64.67,12.47,non_rmg,VC,0.0,0,0.551,low,0.859,83.57,12.47,1,0.591,3,mixed,1,VC,0.47,very_high,0.47,,2,13.15,10,0
case_15322,Gate In,Res.GateIn,2026-04-29 18:29:00,2026-04-29 18:29:00,2026-04-29 18:29:00,127.0,30.6,non_rmg,MT,0.0,0,0.55,very_high,0.8161,171.0,25.8,0,0.5639,1,delivery,1,MT,0.8161,very_high,0.3839,,1,30.6,3,0
case_15323,Gate In,Res.GateIn,2026-04-29 18:29:00,2026-04-29 18:29:00,2026-04-29 18:29:00,118.0,26.1,non_rmg,VC,1.0,0,0.5992,low,0.7492,163.4,26.1,1,0.59,1,receive,1,VC,0.4008,very_high,0.4008,,0,26.3,5,0
case_15257,Gate Out,Res.GateOut,2026-04-29 18:14:00,2026-04-29 18:29:00,2026-04-29 18:29:00,144.82,17.27,non_rmg,VC,1.0,0,0.5318,low,0.8518,166.6,17.27,0,0.5718,1,delivery,1,VC,0.42,very_high,0.42,,1,32.12,3,0
case_15266,Gate Out,Res.GateOut,2026-04-29 18:23:00,2026-04-29 18:29:00,2026-04-29 18:29:00,75.0,4.33,low,T09,0.0,0,0.56,low,0.9142,73.67,8.0,0,0.6,1,delivery,1,T09,0.31,low,0.42,20.0,1,6.67,3,0
case_15269,Gate Out,Res.GateOut,2026-04-29 18:20:00,2026-04-29 18:29:00,2026-04-29 18:29:00,80.53,7.0,low,T10,0.0,0,0.5288,low,0.8344,90.53,9.63,0,0.5644,2,delivery,2,T10,0.3067,medium,0.42,19.0,2,18.5,5,0
case_15290,Gate Out,Res.GateOut,2026-04-29 18:26:00,2026-04-29 18:29:00,2026-04-29 18:29:00,62.33,2.67,mid,T24,1.0,0,0.59,medium,0.7667,86.0,11.33,1,0.5933,1,receive,1,T24,0.62,low,0.46,9.0,0,17.33,5,0
case_15304,RMG_delivery,T16,2026-04-29 18:24:00,2026-04-29 18:29:00,2026-04-29 18:31:00,131.9,10.9,mid,T16,0.0,0,0.5302,medium,0.8905,187.9,19.6,0,0.5702,1,delivery,1,T16,0.6005,high,0.3802,9.0,1,29.8,2,0
case_15306,RMG_receive,T17,2026-04-29 18:24:00,2026-04-29 18:29:00,2026-04-29 18:37:00,107.4,5.47,mid,T17,1.0,0,0.5938,high,0.79,130.2,22.07,1,0.6038,1,receive,1,T17,0.7096,medium,0.4677,10.0,0,30.2,5,0
case_15308,RMG_delivery,T17,2026-04-29 18:24:00,2026-04-29 18:29:00,2026-04-29 18:34:00,55.87,5.0,low,T17,1.0,0,0.6112,high,0.85,68.0,10.93,0,0.6312,1,delivery,1,T17,0.6712,medium,0.5035,13.0,1,12.6,4,0
case_15321,LL_delivery,LL,2026-04-29 18:28:00,2026-04-29 18:30:00,2026-04-29 18:32:00,104.87,28.67,non_rmg,MT,0.0,0,0.53,very_high,0.719,155.0,40.47,0,0.5463,1,delivery,1,MT,0.719,very_high,0.4627,,1,28.67,3,0
case_15324,Gate In,Res.GateIn,2026-04-29 18:30:00,2026-04-29 18:30:00,2026-04-29 18:30:00,121.07,3.77,top_3,T20,1.0,0,0.5735,very_high,0.8469,147.98,14.15,1,0.6035,1,receive,1,T20,0.7369,low,0.45,3.0,0,26.77,4,0
case_15323,HO2_delivery,HO2,2026-04-29 18:29:00,2026-04-29 18:30:00,2026-04-29 18:46:00,118.0,26.1,non_rmg,VC,1.0,0,0.5992,low,0.7492,163.4,26.1,1,0.59,1,receive,1,VC,0.4008,very_high,0.4008,,0,26.3,5,0
case_15233,Gate Out,Res.GateOut,2026-04-29 18:23:00,2026-04-29 18:30:00,2026-04-29 18:30:00,139.35,7.0,mid,T22,1.0,0,0.6224,very_high,0.8276,165.77,22.42,1,0.6462,2,mixed,1,T22,0.7886,medium,0.53,5.0,1,25.97,12,0
case_15271,Gate Out,Res.GateOut,2026-04-29 18:27:00,2026-04-29 18:30:00,2026-04-29 18:30:00,115.33,7.67,mid,T11,1.0,0,0.5767,high,0.8533,148.67,11.33,1,0.6067,1,receive,1,T11,0.67,high,0.45,8.0,0,23.33,4,0
case_15279,Gate Out,Res.GateOut,2026-04-29 18:22:00,2026-04-29 18:30:00,2026-04-29 18:30:00,137.73,8.73,mid,T17,1.0,0,0.52,medium,0.8266,158.9,18.37,0,0.5583,1,delivery,1,T17,0.6083,high,0.4183,6.0,1,34.52,4,0
case_15312,RMG_delivery,T16,2026-04-29 18:24:00,2026-04-29 18:30:00,2026-04-29 19:04:00,123.5,7.0,mid,T16,0.0,0,0.5008,medium,0.8392,166.2,29.5,0,0.56,2,delivery,2,T16,0.623,medium,0.5,8.0,2,24.5,5,0
case_15322,LL_delivery,LL,2026-04-29 18:29:00,2026-04-29 18:31:00,2026-04-29 18:34:00,127.0,30.6,non_rmg,MT,0.0,0,0.55,very_high,0.8161,171.0,25.8,0,0.5639,1,delivery,1,MT,0.8161,very_high,0.3839,,1,30.6,3,0
case_15325,Gate In,Res.GateIn,2026-04-29 18:31:00,2026-04-29 18:31:00,2026-04-29 18:31:00,127.43,14.7,low,T13,1.0,0,0.59,low,0.7864,172.0,23.03,0,0.62,1,delivery,1,T13,0.3692,very_high,0.5728,17.0,1,22.27,3,0
case_15326,Gate In,Res.GateIn,2026-04-29 18:31:00,2026-04-29 18:31:00,2026-04-29 18:31:00,14.87,11.3,non_rmg,MT,1.0,0,0.4856,very_high,0.86,24.3,2.47,1,0.5256,1,receive,1,MT,0.86,very_high,0.3656,,0,11.3,4,0
case_15327,Gate In,Res.GateIn,2026-04-29 18:31:00,2026-04-29 18:31:00,2026-04-29 18:31:00,106.9,22.8,non_rmg,MT,0.5,0,0.5395,very_high,0.86,124.5,14.53,1,0.5795,2,mixed,2,MT,0.86,very_high,0.42,,1,22.8,10,0
case_15328,Gate In,Res.GateIn,2026-04-29 18:31:00,2026-04-29 18:31:00,2026-04-29 18:31:00,109.45,4.97,mid,T17,1.0,0,0.55,high,0.8106,154.47,26.52,1,0.5694,1,receive,1,T17,0.6674,medium,0.3894,6.0,0,29.38,4,0
case_15329,Gate In,Res.GateIn,2026-04-29 18:31:00,2026-04-29 18:31:00,2026-04-29 18:31:00,16.25,1.0,top_3,T14,1.0,0,0.61,very_high,0.7519,28.25,0.75,1,0.6,1,receive,1,T14,0.7519,low,0.44,3.0,0,8.75,5,0
case_15330,Gate In,Res.GateIn,2026-04-29 18:31:00,2026-04-29 18:31:00,2026-04-29 18:31:00,133.52,7.7,low,T09,1.0,0,0.6318,low,0.8182,194.03,33.83,1,0.65,1,receive,1,T09,0.5,high,0.53,14.0,0,27.88,5,0
