demand_multiplier,metric,n,mean,std,ci95_lo,ci95_hi
3.0,rmg_delivery_events,10,496.5,16.75476714914959,484.51436161192544,508.48563838807456
3.0,mean_rmg_delivery_service_min,10,8.620088665834452,0.23261565615150456,8.453685449769575,8.786491881899329
3.0,median_rmg_delivery_service_min,10,6.3,0.48304589153964794,5.954449785586356,6.645550214413643
3.0,p90_rmg_delivery_service_min,10,17.21,0.786624292644066,16.647282879852778,17.772717120147224
3.0,mean_rmg_delivery_pre_service_min,10,8.298010530236256,0.2529624370368513,8.117052103950776,8.478968956521737
3.0,median_rmg_delivery_pre_service_min,10,5.3,0.48304589153964794,4.954449785586356,5.645550214413643
3.0,p90_rmg_delivery_pre_service_min,10,19.4,0.8432740427115678,18.796758089920477,20.00324191007952
3.0,mean_inter_arrival_min,10,0.23371685842921458,0.009247639200596552,0.2271014958631428,0.24033222099528637
3.0,zero_inter_arrival_share,10,0.7935467733866932,0.006552449200378619,0.7888594336001804,0.798234113173206
3.0,arrival_rate_per_elapsed_hour,10,257.08545461325247,10.242353809140363,249.75851608248897,264.412393144016
