case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp,gate_utilization,process_flow_type,n_stops,n_containers,target_rank_group,vc_utilization,mt_utilization,target_rank,n_deliveries,target_utilization,target_utilization_bin,rmg_utilization,n_receives,visit_complexity,target_demand_bin,has_reefer,target_demand,primary_target_area,gate_demand,mt_demand,has_hazardous,target_area,vc_demand,rmg_demand,full_ratio
case_9570,Gate Out,Res.GateOut,2026-04-25 10:03:00,2026-04-25 10:07:00,2026-04-25 10:07:00,0.62,receive,1,1,low,0.48,0.87,13.0,0,0.6,medium,0.5926,1,5,low,0,2.95,T27,107.3,12.1,0,T27,14.05,85.75,1.0
case_9574,Gate Out,Res.GateOut,2026-04-25 10:04:00,2026-04-25 10:07:00,2026-04-25 10:07:00,0.54,delivery,1,1,mid,0.3537,0.8463,5.0,1,0.6637,high,0.5037,0,5,high,0,8.87,T21,182.27,31.07,1,T21,25.27,130.6,1.0
case_9602,Gate In,Res.GateIn,2026-04-25 10:07:00,2026-04-25 10:07:00,2026-04-25 10:07:00,0.5917,receive,1,1,non_rmg,0.3934,0.75,,0,0.3934,low,0.6,1,4,very_high,0,35.27,VC,163.2,23.37,0,VC,35.27,122.32,1.0
case_9603,Gate In,Res.GateIn,2026-04-25 10:07:00,2026-04-25 10:07:00,2026-04-25 10:07:00,0.63,delivery,1,1,mid,0.4731,0.87,6.0,1,0.7069,high,0.61,0,3,low,0,1.77,T13,37.8,4.7,0,T13,6.07,33.7,0.0
case_9604,Gate In,Res.GateIn,2026-04-25 10:07:00,2026-04-25 10:07:00,2026-04-25 10:07:00,0.5651,delivery,1,1,mid,0.3851,0.8149,5.0,1,0.6851,high,0.55,0,4,high,0,7.12,T20,170.53,18.28,0,T20,34.72,128.28,1.0
case_9605,Gate In,Res.GateIn,2026-04-25 10:07:00,2026-04-25 10:07:00,2026-04-25 10:07:00,0.559,receive,1,1,non_rmg,0.401,0.74,,0,0.401,low,0.549,1,4,very_high,0,24.92,VC,176.75,25.58,0,VC,24.92,136.42,1.0
case_9606,Gate In,Res.GateIn,2026-04-25 10:07:00,2026-04-25 10:07:00,2026-04-25 10:07:00,0.6,receive,1,1,low,0.4082,0.8309,13.0,0,0.6291,medium,0.59,1,5,high,0,8.27,T27,157.1,6.53,0,T27,46.93,130.67,1.0
case_9519,Gate Out,Res.GateOut,2026-04-25 09:35:00,2026-04-25 10:07:00,2026-04-25 10:07:00,0.63,delivery,1,1,low,0.5068,0.84,13.0,1,0.5768,medium,0.61,0,3,low,0,3.0,T13,42.13,7.9,0,T13,6.37,32.23,1.0
case_9545,HO2_delivery,HO2,2026-04-25 09:37:00,2026-04-25 10:08:00,2026-04-25 10:10:00,0.65,mixed,1,2,mid,0.53,0.8128,6.0,1,0.7672,very_high,0.6372,1,14,medium,1,4.6,T15,159.2,27.4,0,T15,36.73,131.07,0.5
case_9550,Gate Out,Res.GateOut,2026-04-25 09:53:00,2026-04-25 10:08:00,2026-04-25 10:08:00,0.5996,delivery,1,1,low,0.5792,0.8296,11.0,1,0.65,high,0.5496,0,4,high,0,9.7,T12,173.45,16.3,0,T12,25.75,128.15,1.0
case_9579,RMG_receive,T20,2026-04-25 09:51:00,2026-04-25 10:08:00,2026-04-25 10:17:00,0.6029,receive,1,1,non_rmg,0.39,0.86,,0,0.39,low,0.5929,1,4,very_high,0,15.7,VC,125.9,26.5,0,VC,15.7,88.15,1.0
case_9590,RMG_receive,T16,2026-04-25 10:00:00,2026-04-25 10:08:00,2026-04-25 10:15:00,0.5889,delivery,1,1,non_rmg,0.4523,0.7354,,1,0.4523,low,0.58,0,3,very_high,0,18.08,VC,111.92,15.0,0,VC,18.08,79.42,1.0
case_9607,Gate In,Res.GateIn,2026-04-25 10:08:00,2026-04-25 10:08:00,2026-04-25 10:08:00,0.5362,receive,1,1,mid,0.3576,0.85,9.0,0,0.5962,medium,0.4962,1,7,medium,0,7.03,T16,185.93,45.07,1,T16,32.9,118.87,1.0
case_9608,Gate In,Res.GateIn,2026-04-25 10:08:00,2026-04-25 10:08:00,2026-04-25 10:08:00,0.5468,delivery,2,2,mid,0.46,0.74,10.0,2,0.6,medium,0.5168,0,6,medium,0,5.1,T12,89.9,24.3,0,T12,33.6,72.1,0.0
case_9559,Gate Out,Res.GateOut,2026-04-25 10:04:00,2026-04-25 10:09:00,2026-04-25 10:09:00,0.6261,delivery,1,1,non_rmg,0.5,0.8439,,1,0.5,low,0.6061,0,3,very_high,0,14.97,VC,109.53,14.63,0,VC,14.97,72.8,0.0
case_9577,Gate Out,Res.GateOut,2026-04-25 10:00:00,2026-04-25 10:09:00,2026-04-25 10:09:00,0.5546,delivery,1,1,mid,0.4054,0.81,10.0,1,0.5746,medium,0.5246,0,4,high,0,7.83,T14,168.83,30.17,0,T14,25.67,126.17,1.0
case_9592,RMG_delivery,T18,2026-04-25 10:00:00,2026-04-25 10:09:00,2026-04-25 10:14:00,0.5764,delivery,1,2,non_rmg,0.3864,0.9028,,2,0.9028,very_high,0.5364,0,3,very_high,0,23.5,MT,176.15,23.5,0,MT,24.2,135.3,0.0
case_9609,Gate In,Res.GateIn,2026-04-25 10:09:00,2026-04-25 10:09:00,2026-04-25 10:09:00,0.5917,receive,1,1,mid,0.4317,0.89,10.0,0,0.65,high,0.5517,1,4,medium,0,7.0,T16,104.33,4.0,0,T16,18.67,83.0,1.0
case_9557,Gate Out,Res.GateOut,2026-04-25 09:55:00,2026-04-25 10:10:00,2026-04-25 10:10:00,0.6129,receive,1,1,mid,0.4588,0.9,5.0,0,0.7071,high,0.58,1,5,medium,0,6.0,T26,161.33,23.33,0,T26,32.0,118.67,1.0
case_9569,Gate Out,Res.GateOut,2026-04-25 10:07:00,2026-04-25 10:10:00,2026-04-25 10:10:00,0.5354,delivery,1,1,top_3,0.4,0.8208,2.0,1,0.63,medium,0.4954,0,6,high,0,8.0,T21,160.67,9.33,1,T21,8.5,137.17,1.0
case_9571,Gate Out,Res.GateOut,2026-04-25 10:05:00,2026-04-25 10:10:00,2026-04-25 10:10:00,0.6368,delivery,1,1,top_3,0.5268,0.8332,1.0,1,0.7336,very_high,0.6168,0,4,medium,0,5.55,T16,108.35,20.7,0,T16,14.55,74.4,1.0
case_9588,RMG_receive,T27,2026-04-25 09:59:00,2026-04-25 10:10:00,2026-04-25 10:17:00,0.62,delivery,1,1,mid,0.48,0.87,9.0,1,0.671,high,0.5905,0,6,medium,1,5.2,T15,117.6,12.0,0,T15,17.2,98.2,1.0
case_9591,RMG_delivery,T20,2026-04-25 10:00:00,2026-04-25 10:10:00,2026-04-25 10:31:00,0.59,receive,1,1,non_rmg,0.4062,0.7438,,0,0.4062,low,0.5938,1,7,very_high,0,13.5,VC,106.0,18.5,1,VC,13.5,69.0,1.0
case_9597,RMG_mixed,T20,2026-04-25 10:03:00,2026-04-25 10:10:00,2026-04-25 10:36:00,0.6187,receive,1,1,mid,0.48,0.9013,8.0,0,0.6773,high,0.5773,1,4,high,0,9.8,T17,130.67,18.87,0,T17,22.0,118.2,1.0
case_9600,RMG_receive,T11,2026-04-25 10:06:00,2026-04-25 10:10:00,2026-04-25 10:25:00,0.5099,receive,1,1,low,0.4099,0.8001,12.0,0,0.5099,medium,0.4598,1,5,low,0,0.97,T11,12.67,1.97,0,T11,0.97,13.7,1.0
case_9602,RMG_delivery,T20,2026-04-25 10:07:00,2026-04-25 10:10:00,2026-04-25 10:20:00,0.5917,receive,1,1,non_rmg,0.3934,0.75,,0,0.3934,low,0.6,1,4,very_high,0,35.27,VC,163.2,23.37,0,VC,35.27,122.32,1.0
case_9607,HO2_mixed,HO2,2026-04-25 10:08:00,2026-04-25 10:10:00,2026-04-25 10:43:00,0.5362,receive,1,1,mid,0.3576,0.85,9.0,0,0.5962,medium,0.4962,1,7,medium,0,7.03,T16,185.93,45.07,1,T16,32.9,118.87,1.0
case_9610,Gate In,Res.GateIn,2026-04-25 10:10:00,2026-04-25 10:10:00,2026-04-25 10:10:00,0.53,mixed,2,2,mid,0.37,0.8514,10.0,1,0.5972,medium,0.49,1,9,medium,0,5.1,T27,138.15,30.85,0,T27,39.9,91.25,0.5
case_9611,Gate In,Res.GateIn,2026-04-25 10:10:00,2026-04-25 10:10:00,2026-04-25 10:10:00,0.64,receive,1,1,mid,0.4645,0.87,7.0,0,0.75,very_high,0.63,1,5,high,0,7.13,T26,115.95,19.32,0,T26,21.27,74.28,1.0
case_9612,Gate In,Res.GateIn,2026-04-25 10:11:00,2026-04-25 10:11:00,2026-04-25 10:11:00,0.6135,receive,1,1,mid,0.4605,0.9,6.0,0,0.7065,high,0.58,1,5,medium,0,4.6,T26,157.6,15.4,0,T26,26.4,104.2,1.0
case_9583,RMG_mixed,T06,2026-04-25 09:52:00,2026-04-25 10:12:00,2026-04-25 10:37:00,0.6182,receive,1,1,low,0.4583,0.9082,13.0,0,0.6282,medium,0.5882,1,5,high,0,9.6,T27,160.2,7.3,0,T27,31.1,140.5,1.0
case_9541,Gate Out,Res.GateOut,2026-04-25 10:06:00,2026-04-25 10:13:00,2026-04-25 10:13:00,0.5314,receive,1,1,mid,0.3571,0.8742,7.0,0,0.5756,medium,0.4814,1,5,medium,0,5.1,T14,113.7,22.6,0,T14,11.2,85.1,1.0
case_9582,Gate Out,Res.GateOut,2026-04-25 10:05:00,2026-04-25 10:13:00,2026-04-25 10:13:00,0.56,receive,1,1,non_rmg,0.5,0.832,,0,0.5,low,0.508,1,4,very_high,0,40.68,VC,132.73,21.03,0,VC,40.68,100.75,1.0
case_9585,Gate Out,Res.GateOut,2026-04-25 10:00:00,2026-04-25 10:13:00,2026-04-25 10:13:00,0.63,delivery,1,1,non_rmg,0.49,0.8526,,1,0.49,low,0.6174,0,3,medium,0,6.33,VC,65.4,3.97,0,VC,6.33,56.73,1.0
case_9595,Gate Out,Res.GateOut,2026-04-25 10:08:00,2026-04-25 10:13:00,2026-04-25 10:13:00,0.5788,mixed,1,2,mid,0.5375,0.8081,6.0,1,0.7288,very_high,0.5294,1,12,low,0,1.5,T14,36.5,0.0,0,T14,14.75,28.0,0.5
case_9606,RMG_delivery,T27,2026-04-25 10:07:00,2026-04-25 10:13:00,2026-04-25 10:29:00,0.6,receive,1,1,low,0.4082,0.8309,13.0,0,0.6291,medium,0.59,1,5,high,0,8.27,T27,157.1,6.53,0,T27,46.93,130.67,1.0
case_9613,Gate In,Res.GateIn,2026-04-25 10:13:00,2026-04-25 10:13:00,2026-04-25 10:13:00,0.55,receive,1,1,low,0.4655,0.751,13.0,0,0.4235,low,0.52,1,4,medium,0,6.8,T07,138.0,22.8,0,T07,19.6,117.0,1.0
case_9612,RMG_delivery,T06,2026-04-25 10:11:00,2026-04-25 10:13:00,2026-04-25 10:52:00,0.6135,receive,1,1,mid,0.4605,0.9,6.0,0,0.7065,high,0.58,1,5,medium,0,4.6,T26,157.6,15.4,0,T26,26.4,104.2,1.0
case_9614,Gate In,Res.GateIn,2026-04-25 10:13:00,2026-04-25 10:13:00,2026-04-25 10:13:00,0.5864,delivery,1,1,low,0.47,0.8136,19.0,1,0.3364,low,0.5564,0,3,high,0,8.0,T07,113.15,10.45,0,T07,12.3,94.35,0.0
case_9614,RMG_delivery,T27,2026-04-25 10:13:00,2026-04-25 10:13:00,2026-04-25 10:23:00,0.5864,delivery,1,1,low,0.47,0.8136,19.0,1,0.3364,low,0.5564,0,3,high,0,8.0,T07,113.15,10.45,0,T07,12.3,94.35,0.0
case_9615,Gate In,Res.GateIn,2026-04-25 10:13:00,2026-04-25 10:13:00,2026-04-25 10:13:00,0.64,mixed,2,2,low,0.5385,0.8415,17.0,1,0.4115,low,0.62,1,10,high,0,7.23,T07,167.8,16.07,0,T07,24.77,148.08,0.5
case_9613,RMG_delivery,T21,2026-04-25 10:13:00,2026-04-25 10:14:00,2026-04-25 10:30:00,0.55,receive,1,1,low,0.4655,0.751,13.0,0,0.4235,low,0.52,1,4,medium,0,6.8,T07,138.0,22.8,0,T07,19.6,117.0,1.0
case_9562,Gate Out,Res.GateOut,2026-04-25 10:05:00,2026-04-25 10:15:00,2026-04-25 10:15:00,0.5517,delivery,1,1,non_rmg,0.4717,0.7334,,1,0.4717,low,0.53,0,3,very_high,0,44.68,VC,158.83,25.05,0,VC,44.68,107.67,1.0
case_9563,RMG_mixed,T27,2026-04-25 09:45:00,2026-04-25 10:15:00,2026-04-25 10:22:00,0.6328,delivery,1,1,mid,0.47,0.8728,5.0,1,0.7328,very_high,0.6128,0,3,very_high,0,11.3,T13,195.8,38.8,0,T13,31.6,135.3,1.0
case_9578,Gate Out,Res.GateOut,2026-04-25 10:05:00,2026-04-25 10:15:00,2026-04-25 10:15:00,0.57,mixed,2,2,top_3,0.3901,0.81,3.0,1,0.7002,high,0.5501,1,10,low,0,4.25,T24,142.2,33.15,0,T24,25.95,112.8,0.5
case_9587,Gate Out,Res.GateOut,2026-04-25 10:10:00,2026-04-25 10:16:00,2026-04-25 10:16:00,0.63,delivery,1,2,top_3,0.4602,0.87,3.0,2,0.7698,very_high,0.62,0,3,low,0,1.93,T22,58.93,13.93,0,T22,10.67,45.73,0.0
case_9609,RMG_receive,T17,2026-04-25 10:09:00,2026-04-25 10:16:00,2026-04-25 10:20:00,0.5917,receive,1,1,mid,0.4317,0.89,10.0,0,0.65,high,0.5517,1,4,medium,0,7.0,T16,104.33,4.0,0,T16,18.67,83.0,1.0
case_9608,RMG_receive,T23,2026-04-25 10:08:00,2026-04-25 10:16:00,2026-04-25 10:24:00,0.5468,delivery,2,2,mid,0.46,0.74,10.0,2,0.6,medium,0.5168,0,6,medium,0,5.1,T12,89.9,24.3,0,T12,33.6,72.1,0.0
case_9616,Gate In,Res.GateIn,2026-04-25 10:16:00,2026-04-25 10:16:00,2026-04-25 10:16:00,0.6,delivery,1,1,mid,0.3953,0.8373,5.0,1,0.7327,very_high,0.59,0,3,high,0,8.8,T13,157.87,5.4,0,T13,29.67,141.07,0.0
case_9617,Gate In,Res.GateIn,2026-04-25 10:16:00,2026-04-25 10:16:00,2026-04-25 10:16:00,0.51,receive,1,1,low,0.35,0.8586,12.0,0,0.5143,medium,0.4557,1,5,medium,0,5.57,T14,174.47,38.88,0,T14,39.72,117.03,1.0
case_9618,Gate In,Res.GateIn,2026-04-25 10:16:00,2026-04-25 10:16:00,2026-04-25 10:16:00,0.6068,delivery,1,1,non_rmg,0.44,0.8832,,1,0.8832,very_high,0.5768,0,3,high,0,7.3,MT,41.6,7.3,0,MT,4.8,34.5,0.0
case_9619,Gate In,Res.GateIn,2026-04-25 10:16:00,2026-04-25 10:16:00,2026-04-25 10:16:00,0.5392,receive,1,1,top_3,0.4,0.8284,2.0,0,0.63,medium,0.4992,1,7,medium,1,5.58,T15,148.97,8.05,0,T15,12.58,123.22,1.0
case_9620,Gate In,Res.GateIn,2026-04-25 10:16:00,2026-04-25 10:16:00,2026-04-25 10:16:00,0.64,delivery,1,1,mid,0.47,0.8753,8.0,1,0.7347,very_high,0.6247,0,4,medium,0,6.65,T15,154.77,27.23,0,T15,25.88,105.87,1.0
case_9621,Gate In,Res.GateIn,2026-04-25 10:16:00,2026-04-25 10:16:00,2026-04-25 10:16:00,0.5892,delivery,1,1,non_rmg,0.4708,0.8608,,1,0.8608,very_high,0.5484,0,3,high,0,9.78,MT,53.48,9.78,0,MT,14.32,44.33,0.0
case_9622,Gate In,Res.GateIn,2026-04-25 10:16:00,2026-04-25 10:16:00,2026-04-25 10:16:00,0.61,mixed,1,2,top_3,0.5718,0.8218,2.0,1,0.7882,very_high,0.56,1,15,medium,0,4.7,T24,155.2,26.6,1,T24,30.5,116.1,1.0
case_9572,Gate Out,Res.GateOut,2026-04-25 10:09:00,2026-04-25 10:17:00,2026-04-25 10:17:00,0.5902,receive,1,1,top_3,0.3903,0.75,3.0,0,0.7402,very_high,0.6,1,4,medium,0,5.93,T14,155.8,22.13,0,T14,37.73,122.93,1.0
case_9586,RMG_delivery,T24,2026-04-25 10:07:00,2026-04-25 10:17:00,2026-04-25 10:29:00,0.57,delivery,1,1,top_3,0.41,0.859,3.0,1,0.661,high,0.531,0,2,low,0,2.17,T21,22.17,7.33,0,T21,1.17,18.67,0.0
case_9623,Gate In,Res.GateIn,2026-04-25 10:17:00,2026-04-25 10:17:00,2026-04-25 10:17:00,0.6,receive,1,1,low,0.4615,0.743,12.0,0,0.61,medium,0.59,1,5,low,0,4.2,T27,122.4,1.4,0,T27,14.0,116.4,1.0
case_9624,Gate In,Res.GateIn,2026-04-25 10:17:00,2026-04-25 10:17:00,2026-04-25 10:17:00,0.5466,delivery,1,1,low,0.5066,0.86,15.0,1,0.45,low,0.4766,0,4,low,0,1.0,T07,26.27,8.87,0,T07,5.03,16.73,1.0
case_9581,Gate Out,Res.GateOut,2026-04-25 10:06:00,2026-04-25 10:18:00,2026-04-25 10:18:00,0.6393,receive,1,1,top_3,0.5293,0.8307,1.0,0,0.7386,very_high,0.6193,1,5,medium,0,6.45,T16,109.0,21.1,0,T16,12.15,82.55,1.0
case_9594,Gate Out,Res.GateOut,2026-04-25 10:12:00,2026-04-25 10:18:00,2026-04-25 10:18:00,0.5918,delivery,1,1,top_3,0.3935,0.75,3.0,1,0.7418,very_high,0.6,0,3,medium,0,7.0,T16,163.4,23.4,0,T16,35.2,122.3,1.0
case_9620,RMG_delivery,T23,2026-04-25 10:16:00,2026-04-25 10:18:00,2026-04-25 10:32:00,0.64,delivery,1,1,mid,0.47,0.8753,8.0,1,0.7347,very_high,0.6247,0,4,medium,0,6.65,T15,154.77,27.23,0,T15,25.88,105.87,1.0
case_9625,Gate In,Res.GateIn,2026-04-25 10:18:00,2026-04-25 10:18:00,2026-04-25 10:18:00,0.5735,mixed,1,2,low,0.42,0.86,11.0,1,0.5335,medium,0.5335,1,11,low,0,4.25,T27,45.92,11.25,0,T27,2.58,43.58,0.5
case_9624,LL_delivery,LL,2026-04-25 10:17:00,2026-04-25 10:18:00,2026-04-25 10:35:00,0.5466,delivery,1,1,low,0.5066,0.86,15.0,1,0.45,low,0.4766,0,4,low,0,1.0,T07,26.27,8.87,0,T07,5.03,16.73,1.0
case_9626,Gate In,Res.GateIn,2026-04-25 10:18:00,2026-04-25 10:18:00,2026-04-25 10:18:00,0.58,mixed,1,2,low,0.4045,0.8055,11.0,1,0.601,medium,0.5655,1,13,low,0,0.8,T27,43.4,5.4,0,T27,6.4,35.8,1.0
case_9545,Gate Out,Res.GateOut,2026-04-25 10:10:00,2026-04-25 10:19:00,2026-04-25 10:19:00,0.65,mixed,1,2,mid,0.53,0.8128,6.0,1,0.7672,very_high,0.6372,1,14,medium,1,4.6,T15,159.2,27.4,0,T15,36.73,131.07,0.5
case_9576,Gate Out,Res.GateOut,2026-04-25 10:06:00,2026-04-25 10:19:00,2026-04-25 10:19:00,0.6,delivery,1,1,mid,0.4611,0.7422,4.0,1,0.6789,high,0.59,0,4,very_high,0,11.57,T19,123.4,1.57,0,T19,13.17,116.57,1.0
case_9590,Gate Out,Res.GateOut,2026-04-25 10:15:00,2026-04-25 10:19:00,2026-04-25 10:19:00,0.5889,delivery,1,1,non_rmg,0.4523,0.7354,,1,0.4523,low,0.58,0,3,very_high,0,18.08,VC,111.92,15.0,0,VC,18.08,79.42,1.0
case_9593,Gate Out,Res.GateOut,2026-04-25 10:05:00,2026-04-25 10:19:00,2026-04-25 10:19:00,0.6199,receive,1,1,low,0.48,0.8698,16.0,0,0.4599,low,0.5899,1,6,high,1,8.0,T07,120.1,12.4,0,T07,18.2,100.3,0.0
case_9616,LL_delivery,LL,2026-04-25 10:16:00,2026-04-25 10:19:00,2026-04-25 10:47:00,0.6,delivery,1,1,mid,0.3953,0.8373,5.0,1,0.7327,very_high,0.59,0,3,high,0,8.8,T13,157.87,5.4,0,T13,29.67,141.07,0.0
case_9627,Gate In,Res.GateIn,2026-04-25 10:19:00,2026-04-25 10:19:00,2026-04-25 10:19:00,0.5804,receive,1,1,top_3,0.4204,0.8708,1.0,0,0.6704,high,0.5404,1,5,medium,0,5.17,T23,152.67,8.0,0,T23,22.33,125.0,1.0
case_9628,Gate In,Res.GateIn,2026-04-25 10:19:00,2026-04-25 10:19:00,2026-04-25 10:19:00,0.606,receive,1,1,mid,0.48,0.846,4.0,0,0.7,high,0.58,1,5,low,0,4.17,T26,147.67,14.67,0,T26,16.67,112.83,1.0
case_9580,RMG_delivery,T22,2026-04-25 09:51:00,2026-04-25 10:20:00,2026-04-25 10:26:00,0.5433,receive,1,1,low,0.42,0.82,11.0,0,0.54,medium,0.51,1,5,low,0,3.32,T25,53.32,0.0,0,T25,6.85,34.32,1.0
case_9605,RMG_mixed,T21,2026-04-25 10:07:00,2026-04-25 10:20:00,2026-04-25 10:59:00,0.559,receive,1,1,non_rmg,0.401,0.74,,0,0.401,low,0.549,1,4,very_high,0,24.92,VC,176.75,25.58,0,VC,24.92,136.42,1.0
case_9629,Gate In,Res.GateIn,2026-04-25 10:20:00,2026-04-25 10:20:00,2026-04-25 10:20:00,0.6278,mixed,2,2,non_rmg,0.5755,0.7722,,1,0.7722,very_high,0.5978,1,10,very_high,0,19.2,MT,164.4,19.2,0,MT,22.8,108.3,0.5
case_9630,Gate In,Res.GateIn,2026-04-25 10:20:00,2026-04-25 10:20:00,2026-04-25 10:20:00,0.5678,receive,1,1,mid,0.42,0.8522,7.0,0,0.61,medium,0.5278,1,5,high,0,9.2,T16,189.3,39.1,0,T16,15.8,145.3,1.0
case_9631,Gate In,Res.GateIn,2026-04-25 10:21:00,2026-04-25 10:21:00,2026-04-25 10:21:00,0.5631,delivery,1,1,mid,0.5062,0.69,6.0,1,0.7538,very_high,0.55,0,2,high,0,7.75,T21,132.75,27.5,0,T21,17.75,113.75,0.0
case_9632,Gate In,Res.GateIn,2026-04-25 10:21:00,2026-04-25 10:21:00,2026-04-25 10:21:00,0.62,receive,1,1,top_3,0.5779,0.789,1.0,0,0.81,very_high,0.59,1,5,low,0,1.83,T24,114.67,20.5,0,T24,26.42,105.25,1.0
case_9633,Gate In,Res.GateIn,2026-04-25 10:21:00,2026-04-25 10:21:00,2026-04-25 10:21:00,0.56,mixed,1,2,low,0.3958,0.8142,13.0,1,0.45,low,0.5342,1,11,medium,0,6.67,T25,150.67,27.0,0,T25,10.33,126.0,0.5
case_9634,Gate In,Res.GateIn,2026-04-25 10:21:00,2026-04-25 10:21:00,2026-04-25 10:21:00,0.61,delivery,1,2,non_rmg,0.4432,0.8668,,2,0.8668,very_high,0.58,0,3,very_high,0,35.8,MT,164.58,35.8,0,MT,16.15,123.75,0.0
case_9635,Gate In,Res.GateIn,2026-04-25 10:21:00,2026-04-25 10:21:00,2026-04-25 10:21:00,0.58,mixed,2,2,mid,0.45,0.8148,10.0,1,0.6452,high,0.5552,1,10,low,0,2.75,T09,38.83,8.92,0,T09,4.58,31.17,0.5
case_9636,Gate In,Res.GateIn,2026-04-25 10:21:00,2026-04-25 10:21:00,2026-04-25 10:21:00,0.63,mixed,2,2,mid,0.47,0.87,6.0,1,0.712,high,0.61,1,10,low,0,2.2,T13,48.8,9.6,0,T13,8.8,38.0,0.5
case_9637,Gate In,Res.GateIn,2026-04-25 10:21:00,2026-04-25 10:21:00,2026-04-25 10:21:00,0.54,delivery,1,1,non_rmg,0.3529,0.8471,,1,0.8471,very_high,0.5029,0,3,very_high,0,27.17,MT,175.67,27.17,0,MT,23.17,131.5,0.0
case_9601,RMG_receive,T26,2026-04-25 10:06:00,2026-04-25 10:21:00,2026-04-25 10:32:00,0.6,mixed,1,2,mid,0.4649,0.7498,8.0,1,0.6649,high,0.59,1,12,high,0,8.05,T15,132.35,0.05,0,T15,17.9,112.2,1.0
case_9610,HO2_mixed,HO2,2026-04-25 10:10:00,2026-04-25 10:21:00,2026-04-25 10:35:00,0.53,mixed,2,2,mid,0.37,0.8514,10.0,1,0.5972,medium,0.49,1,9,medium,0,5.1,T27,138.15,30.85,0,T27,39.9,91.25,0.5
case_9617,LL_delivery,LL,2026-04-25 10:16:00,2026-04-25 10:21:00,2026-04-25 10:28:00,0.51,receive,1,1,low,0.35,0.8586,12.0,0,0.5143,medium,0.4557,1,5,medium,0,5.57,T14,174.47,38.88,0,T14,39.72,117.03,1.0
case_9623,LL_delivery,LL,2026-04-25 10:17:00,2026-04-25 10:21:00,2026-04-25 10:27:00,0.6,receive,1,1,low,0.4615,0.743,12.0,0,0.61,medium,0.59,1,5,low,0,4.2,T27,122.4,1.4,0,T27,14.0,116.4,1.0
case_9638,Gate In,Res.GateIn,2026-04-25 10:22:00,2026-04-25 10:22:00,2026-04-25 10:22:00,0.5957,delivery,1,1,top_3,0.4014,0.75,2.0,1,0.7514,very_high,0.6,0,4,very_high,0,13.15,T22,172.3,25.15,0,T22,29.82,117.55,1.0
case_9639,Gate In,Res.GateIn,2026-04-25 10:22:00,2026-04-25 10:22:00,2026-04-25 10:22:00,0.5835,receive,1,1,non_rmg,0.3569,0.8665,,0,0.3569,low,0.5669,1,5,medium,0,6.15,VC,99.55,6.53,0,VC,6.15,102.03,1.0
case_9584,Gate Out,Res.GateOut,2026-04-25 10:16:00,2026-04-25 10:22:00,2026-04-25 10:22:00,0.6313,delivery,1,1,low,0.4727,0.8713,12.0,1,0.7073,high,0.62,0,6,high,1,9.47,T11,185.67,21.73,0,T11,33.73,142.6,1.0
case_9596,Gate Out,Res.GateOut,2026-04-25 10:18:00,2026-04-25 10:22:00,2026-04-25 10:22:00,0.5412,mixed,1,2,low,0.4012,0.8323,11.0,1,0.5623,medium,0.5023,1,11,medium,0,6.4,T26,144.33,9.93,0,T26,13.8,123.8,0.5
case_9603,RMG_delivery,T06,2026-04-25 10:07:00,2026-04-25 10:22:00,2026-04-25 10:24:00,0.63,delivery,1,1,mid,0.4731,0.87,6.0,1,0.7069,high,0.61,0,3,low,0,1.77,T13,37.8,4.7,0,T13,6.07,33.7,0.0
case_9604,RMG_receive,T18,2026-04-25 10:07:00,2026-04-25 10:22:00,2026-04-25 11:03:00,0.5651,delivery,1,1,mid,0.3851,0.8149,5.0,1,0.6851,high,0.55,0,4,high,0,7.12,T20,170.53,18.28,0,T20,34.72,128.28,1.0
case_9629,RMG_receive,T22,2026-04-25 10:20:00,2026-04-25 10:22:00,2026-04-25 10:34:00,0.6278,mixed,2,2,non_rmg,0.5755,0.7722,,1,0.7722,very_high,0.5978,1,10,very_high,0,19.2,MT,164.4,19.2,0,MT,22.8,108.3,0.5
case_9628,RMG_receive,T14,2026-04-25 10:19:00,2026-04-25 10:22:00,2026-04-25 10:36:00,0.606,receive,1,1,mid,0.48,0.846,4.0,0,0.7,high,0.58,1,5,low,0,4.17,T26,147.67,14.67,0,T26,16.67,112.83,1.0
case_9630,RMG_delivery,T15,2026-04-25 10:20:00,2026-04-25 10:22:00,2026-04-25 10:28:00,0.5678,receive,1,1,mid,0.42,0.8522,7.0,0,0.61,medium,0.5278,1,5,high,0,9.2,T16,189.3,39.1,0,T16,15.8,145.3,1.0
case_9539,Gate Out,Res.GateOut,2026-04-25 09:55:00,2026-04-25 10:23:00,2026-04-25 10:23:00,0.54,delivery,1,1,low,0.4504,0.7011,12.0,1,0.5772,medium,0.5293,0,4,low,0,2.72,T07,156.47,23.13,0,T07,32.33,109.42,1.0
case_9633,RMG_receive,T18,2026-04-25 10:21:00,2026-04-25 10:23:00,2026-04-25 10:25:00,0.56,mixed,1,2,low,0.3958,0.8142,13.0,1,0.45,low,0.5342,1,11,medium,0,6.67,T25,150.67,27.0,0,T25,10.33,126.0,0.5
case_9636,RMG_receive,T21,2026-04-25 10:21:00,2026-04-25 10:23:00,2026-04-25 10:34:00,0.63,mixed,2,2,mid,0.47,0.87,6.0,1,0.712,high,0.61,1,10,low,0,2.2,T13,48.8,9.6,0,T13,8.8,38.0,0.5
